X,Treatment,Temperature,CO2,Tray,Number,Full_ID,Genotype,Population,Elevation,Transplant_Date,OD_transplant,Date_first_death_observed,Status,Lifetime_Flowered,Lifetime_Fruited,Overwinter_survival,Season_survival,Pre_Vern_Flowered,Post_Vern_Flowered,Date_PreVern_Flowering,Date_PostVern_Flowering,Stem_number_flowering_pre,Height1_flowering_pre,Stem_number_flowering,Height1_flowering,Height2_flowering,Height3_flowering,Height4_flowering,Height5_flowering,Height6_flowering,Height7_flowering,Height8_flowering,Date_silique_pre,Date_silique,Pre_Vern_Fruited,Post_Vern_Fruited,Stem_number_silique_pre,Height1_silique_pre,Height2_silique_pre,Height3_silique_pre,Height4_silique_pre,Height5_silique_pre,Stem_number_silique,Height1_silique,Height2_silique,Height3_silique,Height4_silique,Height5_silique,Height6_silique,Height7_silique,Height8_silique,Height9_silique,Failed_silique_number,Mature_silique_number,Mature_length_siliques,Post_reproductive,Date_post_reproductive,Stem_number_PR,Height1_PR,Height2_PR,Height3_PR,Height4_PR,Height5_PR,Height6_PR,Height7_PR,Height8_PR,Stem_number_Harvest,Height1_Harvest,Height2_Harvest,Height3_Harvest,Height4_Harvest,Height5_Harvest,Width_Census1,Width_Census2,Width_Census3,Width_Census4,Width_Census5,Width_Census6,Width_Census7,Width_Census8,Width_Census9,Width_Census10,Rosette_FW,Rosette_DW,Stem_FW,Stem_DW,Bolt_Leaves_FW,Bolt_Leaves_DW,Flower_FW,Flower_DW,Root_DW,Root_Shoot,Licor_E,Licor_A,Licor_Ca,Licor_Ci,Licor_gsw,Licor_LeafArea,Licor_dryLeafMass,Licor_SLA,Q.anthocyanin,SLA_rosette_June22,Check,Resolution,Next steps
329,T4,Low,High,5,427,T4_5_427,162_2,162,3055,9/15/2021,258,14,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
330,T4,Low,High,5,428,T4_5_428,267_12,267,2498.61,9/16/2021,259,342,0,0,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.27,NA,9.89,41.2,39.25,39.8,35.41,34.75,25.71,0.3272,0.103,0.0564,0.0243,0,0,0,0,0.3765,2.957580518,NA,NA,NA,NA,NA,NA,NA,NA,4.028,79.26283131,,,
331,T4,Low,High,5,429,T4_5_429,212_7,212,3131,8/17/2021,229,43,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.961,NA,,,
332,T4,Low,High,5,430,T4_5_430,328_2,328,3660,8/17/2021,229,372,0,1,1,1,1,0,1,NA,258,NA,NA,1,56,NA,NA,NA,NA,NA,NA,NA,NA,293,0,1,NA,NA,NA,NA,NA,NA,4,76,88,87,77,NA,NA,NA,NA,NA,0,14,364.35,1,308,4,80,77,75,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.29,36.67,63.31,45.06,53.55,33.82,48.3,42.93,47.9,37.43,0.4362,0.1648,0.4242,0.2332,0,0,0,0,0.4344,1.091457286,0.00097622,5.276534648,649.5209355,515.8325214,0.070447715,0.325161941,0.0029,112.1248072,25.382,108.1722593,,,
333,T4,Low,High,5,432,T4_5_432,269_15,269,2800,8/19/2021,231,132,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
334,T4,Low,High,5,435,T4_5_435,207_14B,207,3218.6,9/16/2021,259,342,0,1,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,244,0,1,NA,NA,NA,NA,NA,NA,1,135,NA,NA,NA,NA,NA,NA,NA,NA,0,4,191.38,1,278,1,120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.71,NA,55.45,68.66,47.76,40.39,39.17,31.7,22.82,0.0698,0.0273,0.1905,0.0865,0,0,0,0,0.2755,2.420913884,0.000252114,3.714988679,649.5389667,339.7423152,0.019869942,0.475126398,0.006,79.187733,35.394,132.1985918,,,
335,T4,Low,High,5,436,T4_5_436,50_1,50,2934,9/16/2021,259,342,0,1,1,1,1,0,1,NA,231,NA,NA,1,131,NA,NA,NA,NA,NA,NA,NA,NA,244,0,1,NA,NA,NA,NA,NA,NA,1,231,NA,NA,NA,NA,NA,NA,NA,NA,0,6,302.6,1,278,1,232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.24,67.34,50.51,45.95,33.48,35.17,42.06,44.61,22.11,0.1581,0.0592,0.1209,0.0603,0,0,0,0,0.3986,3.335564854,0.001098917,7.227996296,649.1734667,501.8551504,0.086101818,0.423370022,0.004,105.8425055,25.04,135.2613381,,,
336,T4,Low,High,5,439,T4_5_439,162_2,162,3055,9/15/2021,258,14,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
337,T4,Low,High,5,440,T4_5_440,56_3,56,3132,9/15/2021,258,343,0,1,1,1,1,0,1,NA,230,NA,NA,1,142,NA,NA,NA,NA,NA,NA,NA,NA,245,0,1,NA,NA,NA,NA,NA,NA,1,320,NA,NA,NA,NA,NA,NA,NA,NA,0,6,372.3,1,273,1,327,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.28,78.26,58.1,51.5,35.79,35.25,32.01,32.74,29.66,0.3448,0.123,0.2963,0.1317,0,0,0,0,0.5945,2.334118571,0.001296838,8.891271762,647.5916333,484.5885127,0.095375577,0.967385447,0.0094,102.9133454,17.02,168.9711521,,,
338,T4,Low,High,5,441,T4_5_441,83_1,83,2994,9/16/2021,259,13,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
339,T4,Low,High,5,442,T4_5_442,102_5,102,3072,8/17/2021,229,23,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
340,T4,Low,High,5,445,T4_5_445,212_7,212,3131,8/17/2021,229,372,0,1,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,161,NA,1,0,1,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,122.8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.84,36.67,55.84,55.07,53.6,8.16,29.11,31.75,40.1,40.65,0.4623,0.1565,0.1828,0.091,0,0,0,0,0.505,2.04040404,0.00187562,9.216493855,648.4215484,527.7643416,0.138722418,0.622796945,0.0056,111.2137402,9.303,102.543964,,,
341,T4,Low,High,5,446,T4_5_446,86_2,86,2880,9/15/2021,258,14,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
342,T4,Low,High,5,447,T4_5_447,269_15,269,2800,8/19/2021,231,370,0,1,1,1,1,0,1,NA,258,NA,NA,1,38,NA,NA,NA,NA,NA,NA,NA,NA,349,0,1,NA,NA,NA,NA,NA,NA,2,70,55,NA,NA,NA,NA,NA,NA,NA,0,10,405.61,1,362,2,40,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.59,34.82,68.22,79.46,78.33,32.33,40.71,42.27,33.11,34.33,0.3297,0.1252,0.2667,0.1202,0,0,0,0,0.9301,3.790138549,0.001666106,11.74320016,646.4809355,489.7838569,0.131284149,1.106883934,0.0137,80.79444774,17.879,154.4218377,,,
343,T4,Low,High,5,449,T4_5_449,83_1,83,2994,9/16/2021,259,13,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
344,T4,Low,High,5,451,T4_5_451,98_7,98,3011,9/16/2021,259,13,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
345,T4,Low,High,5,452,T4_5_452,303_8,303,3570,8/19/2021,231,370,0,1,1,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,159,NA,1,0,1,86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,6,229.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.46,35.8,73.23,76.48,94.97,69.53,63.01,64.91,59.01,57.22,0.8909,0.3374,0.2081,0.0956,0,0,0,0,0.8559,1.976674365,NA,NA,NA,NA,NA,0.712904652,0.0075,95.0539536,21.774,109.5482828,E is very low+ Ci is negative,Fixed,
346,T4,Low,High,5,453,T4_5_453,194_2,194,3108,8/17/2021,229,372,0,1,1,1,1,0,1,NA,261,NA,NA,1,199,NA,NA,NA,NA,NA,NA,NA,NA,274,0,1,NA,NA,NA,NA,NA,NA,1,326,NA,NA,NA,NA,NA,NA,NA,NA,0,9,590.18,1,308,1,340,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.53,9.48,107.89,59.08,72.41,46.61,52.29,54.08,54.05,27.09,0.2622,0.1139,0.3083,0.1395,0,0,0,0,0.5748,2.268350434,0.001276821,4.943913199,649.3078387,550.5415222,0.093367035,0.473405965,0.0055,86.07381182,7.167,144.3116046,,,
347,T4,Low,High,5,455,T4_5_455,210_3,210,3161.3,9/15/2021,258,343,0,1,1,1,1,0,1,NA,232,NA,NA,1,71,NA,NA,NA,NA,NA,NA,NA,NA,240,0,1,NA,NA,NA,NA,NA,NA,1,126,NA,NA,NA,NA,NA,NA,NA,NA,0,4,195.8,1,273,1,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.14,72.39,46.64,53.89,27.28,30.75,25.2,26.93,28.47,0.2554,0.0961,0.075,0.0316,0,0,0,0,0.3153,2.469068128,NA,NA,NA,NA,NA,NA,NA,NA,35.139,169.7105636,,,
348,T4,Low,High,5,456,T4_5_456,250_28,250,3133,8/29/2021,241,360,0,1,1,1,1,0,1,NA,251,NA,NA,1,42,NA,NA,NA,NA,NA,NA,NA,NA,262,0,1,NA,NA,NA,NA,NA,NA,1,74,NA,NA,NA,NA,NA,NA,NA,NA,0,3,119.9,1,298,1,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.03,5.55,41.5,39.79,41.66,14.54,27.91,19.39,33.12,33.5,0.0982,0.0354,0.0564,0.0297,0,0,0,0,0.224,3.440860215,NA,NA,NA,NA,NA,NA,NA,NA,44.497,145.4907453,,,
349,T4,Low,High,5,457,T4_5_457,267_12,267,2498.61,9/24/2021,267,334,0,1,1,1,1,0,1,NA,223,NA,NA,1,194,NA,NA,NA,NA,NA,NA,NA,NA,291,0,1,NA,NA,NA,NA,NA,NA,1,83,NA,NA,NA,NA,NA,NA,NA,NA,0,15,490.3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,130,NA,NA,NA,NA,NA,2.38,86.15,68.1,63.12,37.63,39.73,29.58,22.46,27.9,0.1744,0.069,0.1856,0.0911,0,0,0,0,0.511,3.191755153,NA,NA,NA,NA,NA,NA,NA,NA,19.19,118.1983465,,,
350,T4,Low,High,5,459,T4_5_459,67_4,67,2903,8/20/2021,232,6,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
351,T4,Low,High,5,460,T4_5_460,48_2,48,2951,9/15/2021,258,343,0,1,1,1,1,0,1,NA,252,NA,NA,1,54,NA,NA,NA,NA,NA,NA,NA,NA,269,0,1,NA,NA,NA,NA,NA,NA,1,185,NA,NA,NA,NA,NA,NA,NA,NA,0,9,406.1,1,286,1,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.42,55.02,39.16,43.87,44.54,32.25,28.81,30.32,0.3706,0.1169,0.1497,0.0639,0,0,0,0,0.4845,2.679756637,0.00084348,2.819458144,649.4286667,566.3697438,0.064605284,0.659714581,0.0055,119.9481056,33.308,147.9257873,,,
352,T4,Low,High,5,461,T4_5_461,107_4,107,3091,8/20/2021,232,369,0,0,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.05,17.33,80.47,64.07,56.3,34.91,38.74,45.62,51.59,57.41,0.4558,0.1478,0.2199,0.0959,0,0,0,0,0.6286,2.579400903,0.000985883,3.542463261,649.6435,563.8175581,0.077788142,0.315556187,0.0043,73.38515977,14.224,68.22128934,,,
353,T4,Low,High,5,462,T4_5_462,98_7,98,3011,9/16/2021,259,13,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
354,T4,Low,High,5,463,T4_5_463,188_2,188,3126,8/17/2021,229,16,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
355,T4,Low,High,5,464,T4_5_464,50_1,50,2934,9/16/2021,259,27,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
356,T4,Low,High,5,465,T4_5_465,107_4,107,3091,8/20/2021,232,369,0,1,1,1,1,0,1,NA,264,NA,NA,1,212,NA,NA,NA,NA,NA,NA,NA,NA,275,0,1,NA,NA,NA,NA,NA,NA,1,290,NA,NA,NA,NA,NA,NA,NA,NA,0,5,248.9,1,299,1,284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.17,13.19,97.52,54.15,79.43,39.5,36.54,38.78,36.94,38.7,0.4717,0.1901,0.2411,0.1149,0,0,0,0,0.6008,1.969836066,NA,NA,NA,NA,NA,0.208100775,0.0019,109.5267237,14.233,152.8676892,negative photosynthesis,Fixed,
357,T4,Low,High,5,466,T4_5_466,49_2,49,2935,9/15/2021,258,343,0,0,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.69,81.58,89.43,NA,NA,NA,14.31,17.99,0.0602,0.0222,0.0139,0.0065,0,0,0,0,0.0257,0.895470383,0.001508216,0.987810788,649.5944333,621.881955,0.113659707,0.800718447,0.0078,102.6562112,14.726,143.7644598,,,
358,T4,Low,High,5,468,T4_5_468,212_7,212,3131,8/17/2021,229,372,0,1,1,1,1,0,1,NA,253,NA,NA,1,30,NA,NA,NA,NA,NA,NA,NA,NA,361,0,1,NA,NA,NA,NA,NA,NA,1,190,NA,NA,NA,NA,NA,NA,NA,NA,0,17,498.03,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,192,NA,NA,NA,NA,2.61,12.34,71.76,65.41,67.2,32.27,34.3,33.21,26.37,30.51,0.1818,0.0652,0.3341,0.1625,0,0,0,0,0.4332,1.902503294,NA,NA,NA,NA,NA,0.372975656,0.0027,138.1391319,28.964,133.4197784,E is very low+ Ci is negative,Fixed,
359,T4,Low,High,5,471,T4_5_471,212_7,212,3131,8/17/2021,229,372,0,1,1,1,1,0,1,NA,253,NA,NA,1,79,NA,NA,NA,NA,NA,NA,NA,NA,293,0,1,NA,NA,NA,NA,NA,NA,2,116,168,NA,NA,NA,NA,NA,NA,NA,0,11,403.7,1,310,2,115,160,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.89,13.97,56.58,58.01,68.32,24.35,25.84,29.09,29.46,35.2,0.4305,0.1521,0.1225,0.0503,0,0,0,0,0.5712,2.822134387,NA,NA,NA,NA,NA,NA,NA,NA,45.79,138.1125821,,,
360,T4,Low,High,5,474,T4_5_474,106_6,106,2925,8/25/2021,237,8,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
361,T4,Low,High,5,477,T4_5_477,189_1,189,3273,9/15/2021,258,14,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
362,T4,Low,High,5,478,T4_5_478,211_13A,211,3121.58,8/19/2021,231,89,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.4,4.91,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
363,T4,Low,High,5,479,T4_5_479,255_28,255,3341.67,8/19/2021,231,370,0,1,1,1,1,1,1,159,318,1,181,2,47,38,NA,NA,NA,NA,NA,NA,NA,349,0,1,NA,NA,NA,NA,NA,NA,2,60,42,NA,NA,NA,NA,NA,NA,NA,5,17,911.8,1,364,2,55,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.79,28.76,62.47,49.92,57.82,8.58,21.09,20.25,16.22,27.6,0.1556,0.0643,0.2287,0.1086,0.0304,0.0097,0.004,0.0014,0.5432,2.952173913,0.000497627,7.165601319,647.6532581,331.4518336,0.037635294,1.256561653,0.0146,86.06586664,14.818,209.2882478,,,
364,T4,Low,High,5,480,T4_5_480,212_7,212,3131,8/20/2021,232,369,0,1,1,1,1,1,1,158,255,1,49,1,119,NA,NA,NA,NA,NA,NA,NA,NA,264,0,1,NA,NA,NA,NA,NA,NA,2,111,143,NA,NA,NA,NA,NA,NA,NA,0,9,334.3,1,299,3,122,62,153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.02,31.81,51.94,46,42.52,19.46,20.19,33.3,35.48,37.08,0.3975,0.142,0.1527,0.0778,0,0,0,0,0.3597,1.636487716,0.000647625,4.676824361,649.3369667,491.2757458,0.051341336,0.507026104,0.0039,130.0066933,34.028,137.5036473,,,
365,T4,Low,High,5,481,T4_5_481,91_2,91,2910,9/15/2021,258,343,0,1,1,1,1,0,1,NA,240,NA,NA,1,66,NA,NA,NA,NA,NA,NA,NA,NA,276,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,26,1146.64,1,300,1,458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.03,69.66,51.69,63.7,49.33,48.54,48.41,44.68,29.62,0.3404,0.1404,0.1602,0.0787,0,0,0,0,0.6277,2.864901871,NA,NA,NA,NA,NA,NA,NA,NA,19.786,130.1151018,,,
366,T4,Low,High,5,482,T4_5_482,49_2,49,2935,9/15/2021,258,62,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
367,T4,Low,High,5,483,T4_5_483,91_2,91,2910,9/15/2021,258,21,1,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,
368,T4,Low,High,5,484,T4_5_484,269_15,269,2800,8/19/2021,231,370,0,1,1,1,1,0,1,NA,252,NA,NA,1,42,NA,NA,NA,NA,NA,NA,NA,NA,261,0,1,NA,NA,NA,NA,NA,NA,1,129,NA,NA,NA,NA,NA,NA,NA,NA,0,9,315.38,1,306,1,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85.97,68.68,48.86,40.72,39.55,36.32,39,47.61,0.4076,0.1585,0.1784,0.1084,0,0,0,0,0.5253,1.968152866,NA,NA,NA,NA,NA,NA,NA,NA,47.041,71.97287569,,,
369,T4,Low,High,5,486,T4_5_486,303_8,303,3570,8/19/2021,231,370,0,0,0,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.95,59.9,59.58,29.81,36.42,40.98,46.56,47.21,0.3743,0.1337,0.0623,0.0303,0,0,0,0,0.4645,2.832317073,NA,NA,NA,NA,NA,NA,NA,NA,19.767,95.47984518,,,
