Treatment,Temperature,CO2,Tray,Number,Full_ID,Genotype,Population,Elevation,Transplant_Date,OD_transplant,Date_first_death_observed,Status,Lifetime_Flowered,Lifetime_Fruited,Overwinter_survival,Season_survival,Pre_Vern_Flowered,Post_Vern_Flowered,Failed_silique_number,Mature_silique_number,Mature_length_siliques,total_silique_number,total_length_siliques
T4,Low,High,2,181,T4_2_181,49_2,49,2935,9/15/21,258,21,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,2,182,T4_2_182,67_4,67,2903,8/17/21,229,9,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,2,183,T4_2_183,189_1,189,3273,9/15/21,258,342,0,1,1,1,1,0,1,0,4,170.9,4,170.9
T4,Low,High,2,185,T4_2_185,253_9,253,3460,8/25/21,237,8,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,2,186,T4_2_186,255_28,255,3341.67,8/19/21,231,369,0,1,1,1,1,0,1,0,8,338.7,8,338.7
T4,Low,High,2,187,T4_2_187,199_1,199,3502,9/15/21,258,342,0,1,1,1,1,0,1,0,7,317.68,7,317.68
T4,Low,High,2,189,T4_2_189,98_7,98,3011,9/16/21,259,118,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,2,190,T4_2_190,257_2,257,2754.1728,8/19/21,231,7,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,2,192,T4_2_192,270_10,270,2553,8/17/21,229,9,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,2,193,T4_2_193,66_4,66,2940,8/20/21,232,40,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,2,195,T4_2_195,257_2,257,2754.1728,8/19/21,231,7,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,2,196,T4_2_196,269_15,269,2800,8/19/21,231,369,0,1,1,1,1,0,1,0,6,243.7,6,243.7
T4,Low,High,3,197,T4_3_197,56_3,56,3132,9/15/21,258,342,0,1,1,1,1,0,1,0,4,239.5,4,239.5
T4,Low,High,3,198,T4_3_198,259_19C,259,2759.964,9/15/21,258,35,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,3,200,T4_3_200,48_2,48,2951,8/17/21,229,16,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,3,201,T4_3_201,48_2,48,2951,9/15/21,258,342,0,1,1,1,1,0,1,0,3,129.3,3,129.3
T4,Low,High,3,202,T4_3_202,207_14B,207,3218.6,9/15/21,258,105,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,3,203,T4_3_203,162_2,162,3055,9/15/21,258,28,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,3,204,T4_3_204,50_1,50,2934,9/15/21,258,342,0,0,0,1,1,0,0,NA,NA,NA,0,0
T4,Low,High,3,205,T4_3_205,49_2,49,2935,9/15/21,258,28,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,3,206,T4_3_206,83_1,83,2994,8/17/21,229,371,0,1,1,1,1,0,1,0,2,61.33,2,61.33
T4,Low,High,3,207,T4_3_207,49_2,49,2935,8/29/21,241,4,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,3,208,T4_3_208,158_2,158,3004,8/20/21,232,145,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,3,209,T4_3_209,210_3,210,3161.3,9/15/21,258,119,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,3,210,T4_3_210,185_2,185,3411,9/16/21,259,27,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,3,211,T4_3_211,210_3,210,3161.3,9/15/21,258,28,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,3,213,T4_3_213,194_2,194,3108,8/25/21,237,363,0,1,1,1,1,0,1,3,13,387.5,13,387.5
T4,Low,High,3,214,T4_3_214,51_1,51,2929,8/17/21,229,23,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,3,215,T4_3_215,49_2,49,2935,9/15/21,258,342,0,0,0,1,1,0,0,NA,NA,NA,0,0
T4,Low,High,3,216,T4_3_216,157_3,157,3004,9/15/21,258,273,1,0,0,1,0,0,0,NA,NA,NA,0,0
T4,Low,High,3,217,T4_3_217,49_2,49,2935,8/29/21,241,4,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,3,218,T4_3_218,199_1,199,3502,9/15/21,258,14,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,3,219,T4_3_219,158_2,158,3004,8/25/21,237,15,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,3,221,T4_3_221,67_4,67,2903,8/17/21,229,9,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,3,222,T4_3_222,91_2,91,2910,9/15/21,258,342,0,1,1,1,1,0,1,0,19,956.53,19,956.53
T4,Low,High,3,223,T4_3_223,201_2,201,3352,8/17/21,229,9,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,3,224,T4_3_224,151_3,151,2975,8/29/21,241,4,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,3,225,T4_3_225,1_3,1,2989,8/29/21,241,359,0,1,1,1,1,0,1,0,9,458.7,9,458.7
T4,Low,High,3,226,T4_3_226,86_2,86,2880,8/29/21,241,11,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,3,227,T4_3_227,255_28,255,3341.67,8/19/21,231,369,0,1,1,1,1,0,1,0,6,296.3,6,296.3
T4,Low,High,3,229,T4_3_229,83_1,83,2994,8/20/21,232,6,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,3,231,T4_3_231,257_2,257,2754.1728,8/19/21,231,7,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,3,232,T4_3_232,303_8,303,3570,8/19/21,231,55,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,3,233,T4_3_233,98_7,98,3011,9/16/21,259,34,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,3,234,T4_3_234,81_1,81,3095,9/28/21,271,329,0,1,1,1,1,0,0,0,3,108.25,3,108.25
T4,Low,High,3,235,T4_3_235,157_3,157,3004,9/15/21,258,62,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,3,236,T4_3_236,250_28,250,3133,8/20/21,232,368,0,1,1,1,1,0,1,0,5,298.65,5,298.65
T4,Low,High,3,237,T4_3_237,67_4,67,2903,8/17/21,229,371,0,1,1,1,1,0,1,0,7,155.34,7,155.34
T4,Low,High,3,240,T4_3_240,56_3,56,3132,9/15/21,258,342,0,1,1,1,1,0,1,0,10,602.8,10,602.8
T4,Low,High,3,242,T4_3_242,83_1,83,2994,9/16/21,259,13,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,3,245,T4_3_245,157_3,157,3004,9/15/21,258,342,0,0,0,1,1,0,0,NA,NA,NA,0,0
T4,Low,High,3,247,T4_3_247,253_9,253,3460,8/25/21,237,363,0,1,1,1,1,0,1,7,18,485.43,18,485.43
T4,Low,High,3,251,T4_3_251,189_1,189,3273,9/15/21,258,342,0,0,0,1,1,0,0,NA,NA,NA,0,0
T4,Low,High,3,253,T4_3_253,106_6,106,2925,8/17/21,229,23,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,3,254,T4_3_254,162_2,162,3055,9/15/21,258,21,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,3,255,T4_3_255,154_5,154,2992,9/16/21,259,13,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,3,256,T4_3_256,210_3,210,3161.3,9/15/21,258,342,0,1,1,1,1,0,1,0,3,137.4,3,137.4
T4,Low,High,3,257,T4_3_257,250_16,250,3133,9/15/21,258,14,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,3,258,T4_3_258,157_3,157,3004,9/15/21,258,342,0,1,1,1,1,0,1,0,4,166.75,4,166.75
T4,Low,High,3,259,T4_3_259,201_2,201,3352,8/17/21,229,9,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,3,262,T4_3_262,157_3,157,3004,9/15/21,258,105,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,3,263,T4_3_263,185_2,185,3411,9/16/21,259,13,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,3,265,T4_3_265,269_15,269,2800,8/19/21,231,369,0,1,1,1,1,0,1,0,10,362.45,10,362.45
T4,Low,High,3,266,T4_3_266,154_5,154,2992,9/25/21,268,4,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,3,267,T4_3_267,304_19A,304,3673,8/25/21,237,363,0,1,1,1,1,0,1,0,20,764.5,20,764.5
T4,Low,High,3,269,T4_3_269,267_12,267,2498.61,8/25/21,237,15,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,3,270,T4_3_270,151_3,151,2975,8/29/21,241,4,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,3,271,T4_3_271,151_3,151,2975,8/29/21,241,4,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,3,273,T4_3_273,201_2,201,3352,8/17/21,229,64,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,3,274,T4_3_274,50_1,50,2934,9/15/21,258,342,0,1,1,1,1,0,1,0,8,363.04,8,363.04
T4,Low,High,3,275,T4_3_275,86_2,86,2880,9/15/21,258,14,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,3,276,T4_3_276,207_14B,207,3218.6,9/15/21,258,21,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,3,279,T4_3_279,46_3A,46,3009,9/15/21,258,342,0,1,1,1,1,0,1,0,7,388.27,7,388.27
T4,Low,High,3,281,T4_3_281,102_5,102,3072,8/17/21,229,23,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,3,282,T4_3_282,194_2,194,3108,8/17/21,229,23,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,3,284,T4_3_284,267_12,267,2498.61,8/25/21,237,1,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,3,287,T4_3_287,188_2,188,3126,8/17/21,229,16,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,3,289,T4_3_289,201_2,201,3352,8/17/21,229,23,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,3,290,T4_3_290,48_2,48,2951,9/15/21,258,35,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,3,292,T4_3_292,273_18C,273,2710,9/15/21,258,342,0,1,1,1,1,0,1,0,5,115.4,5,115.4
T4,Low,High,3,293,T4_3_293,102_5,102,3072,8/17/21,229,43,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,3,294,T4_3_294,56_3,56,3132,9/15/21,258,28,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,4,295,T4_4_295,157_3,157,3004,9/15/21,258,342,0,1,1,1,1,0,1,0,3,177.1,3,177.1
T4,Low,High,4,298,T4_4_298,303_8,303,3570,8/19/21,231,369,0,1,1,1,1,0,1,0,8,245.2,8,245.2
T4,Low,High,4,302,T4_4_302,250_16,250,3133,9/15/21,258,14,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,4,305,T4_4_305,188_2,188,3126,8/17/21,229,16,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,4,306,T4_4_306,51_1,51,2929,8/29/21,241,4,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,4,307,T4_4_307,262_3,262,2717.292,9/16/21,259,13,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,4,308,T4_4_308,102_5,102,3072,8/17/21,229,371,0,1,1,1,1,0,1,0,3,117,3,117
T4,Low,High,4,309,T4_4_309,50_1,50,2934,9/16/21,259,341,0,1,1,1,1,0,1,0,13,483.22,13,483.22
T4,Low,High,4,310,T4_4_310,255_28,255,3341.67,8/19/21,231,7,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,4,311,T4_4_311,211_13A,211,3121.58,8/19/21,231,369,0,1,1,1,1,0,1,0,12,548.2,12,548.2
T4,Low,High,4,313,T4_4_313,270_10,270,2553,8/17/21,229,9,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,4,314,T4_4_314,91_2,91,2910,9/15/21,258,342,0,1,1,1,1,0,1,0,16,649.04,16,649.04
T4,Low,High,4,315,T4_4_315,257_2,257,2754.1728,8/19/21,231,7,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,4,318,T4_4_318,250_16,250,3133,9/15/21,258,14,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,4,320,T4_4_320,49_2,49,2935,8/29/21,241,4,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,4,321,T4_4_321,49_2,49,2935,9/15/21,258,342,0,1,1,1,1,0,1,0,6,199.2,6,199.2
T4,Low,High,4,322,T4_4_322,46_3A,46,3009,9/15/21,258,21,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,4,325,T4_4_325,49_2,49,2935,9/15/21,258,35,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,4,326,T4_4_326,270_10,270,2553,8/17/21,229,9,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,4,327,T4_4_327,49_2,49,2935,8/29/21,241,4,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,4,330,T4_4_330,255_28,255,3341.67,8/19/21,231,7,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,4,331,T4_4_331,213_1,213,2789.81,8/29/21,241,4,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,4,332,T4_4_332,262_3,262,2717.292,9/25/21,268,4,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,4,333,T4_4_333,207_14B,207,3218.6,9/15/21,258,285,1,1,0,1,0,0,1,NA,NA,NA,0,0
T4,Low,High,4,334,T4_4_334,214_7,214,2693.59,9/15/21,258,14,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,4,337,T4_4_337,269_15,269,2800,8/19/21,231,369,0,1,1,1,1,1,1,0,18,367.5,18,367.5
T4,Low,High,4,338,T4_4_338,213_1,213,2789.81,9/15/21,258,105,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,4,339,T4_4_339,270_10,270,2553,8/17/21,229,43,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,4,341,T4_4_341,273_18C,273,2710,9/15/21,258,342,0,1,1,1,1,0,1,0,8,296.6,8,296.6
T4,Low,High,4,342,T4_4_342,194_2,194,3108,8/17/21,229,9,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,4,343,T4_4_343,185_2,185,3411,9/16/21,259,13,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,4,346,T4_4_346,83_1,83,2994,9/16/21,259,13,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,4,349,T4_4_349,106_6,106,2925,8/17/21,229,16,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,4,351,T4_4_351,98_7,98,3011,9/16/21,259,20,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,4,352,T4_4_352,67_4,67,2903,8/17/21,229,16,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,4,353,T4_4_353,250_28,250,3133,8/25/21,237,8,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,4,354,T4_4_354,56_3,56,3132,9/15/21,258,28,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,4,356,T4_4_356,86_2,86,2880,9/15/21,258,14,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,4,357,T4_4_357,328_2,328,3660,8/17/21,229,23,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,4,359,T4_4_359,201_2,201,3352,8/17/21,229,9,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,4,360,T4_4_360,207_14B,207,3218.6,9/15/21,258,342,0,1,1,1,1,0,1,0,6,337,6,337
T4,Low,High,4,362,T4_4_362,157_3,157,3004,9/15/21,258,342,0,1,1,1,1,0,1,0,5,337.1,5,337.1
T4,Low,High,4,364,T4_4_364,283_22,283,2890,9/16/21,259,13,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,4,365,T4_4_365,151_3,151,2975,8/29/21,241,4,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,4,369,T4_4_369,214_7,214,2693.59,9/15/21,258,14,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,4,371,T4_4_371,304_19A,304,3673,8/25/21,237,363,0,1,1,1,1,0,1,0,6,240.3,6,240.3
T4,Low,High,4,372,T4_4_372,46_3A,46,3009,9/15/21,258,77,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,4,373,T4_4_373,210_3,210,3161.3,9/15/21,258,342,0,1,1,1,1,0,1,0,6,353.5,6,353.5
T4,Low,High,4,376,T4_4_376,273_18C,273,2710,9/15/21,258,119,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,4,377,T4_4_377,83_1,83,2994,9/16/21,259,20,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,4,378,T4_4_378,188_2,188,3126,8/17/21,229,371,0,1,1,1,1,0,1,0,2,72,2,72
T4,Low,High,4,379,T4_4_379,253_9,253,3460,8/25/21,237,8,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,4,380,T4_4_380,328_2,328,3660,8/17/21,229,371,0,1,1,1,1,0,1,1,15,390.4,15,390.4
T4,Low,High,4,381,T4_4_381,106_6,106,2925,8/17/21,229,371,0,1,1,1,1,0,1,0,12,492.17,12,492.17
T4,Low,High,4,383,T4_4_383,67_4,67,2903,8/17/21,229,16,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,4,384,T4_4_384,303_8,303,3570,8/19/21,231,369,0,1,1,1,1,0,1,0,4,77.6,4,77.6
T4,Low,High,4,385,T4_4_385,250_16,250,3133,9/15/21,258,14,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,4,386,T4_4_386,102_5,102,3072,8/17/21,229,371,0,1,1,1,1,0,1,0,15,483.3,15,483.3
T4,Low,High,4,387,T4_4_387,201_2,201,3352,8/17/21,229,246,1,0,0,1,0,0,0,NA,NA,NA,0,0
T4,Low,High,4,388,T4_4_388,46_3A,46,3009,9/24/21,267,5,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,4,389,T4_4_389,253_9,253,3460,8/25/21,237,42,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,4,390,T4_4_390,210_3,210,3161.3,9/15/21,258,342,0,1,1,1,1,0,1,0,6,301,6,301
T4,Low,High,4,392,T4_4_392,283_22,283,2890,9/16/21,259,13,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,5,394,T4_5_394,255_28,255,3341.67,8/19/21,231,104,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,5,397,T4_5_397,49_2,49,2935,9/15/21,258,28,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,5,398,T4_5_398,49_2,49,2935,8/29/21,241,4,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,5,399,T4_5_399,102_5,102,3072,8/17/21,229,9,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,5,402,T4_5_402,106_6,106,2925,8/17/21,229,9,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,5,403,T4_5_403,267_12,267,2498.61,8/29/21,241,4,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,5,404,T4_5_404,199_1,199,3502,9/15/21,258,14,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,5,405,T4_5_405,67_4,67,2903,8/17/21,229,23,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,5,406,T4_5_406,212_7,212,3131,8/20/21,232,369,0,1,1,1,1,0,1,0,2,87,2,87
T4,Low,High,5,408,T4_5_408,194_2,194,3108,8/20/21,232,369,0,1,1,1,1,0,1,0,6,308.54,6,308.54
T4,Low,High,5,411,T4_5_411,201_2,201,3352,8/17/21,229,43,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,5,412,T4_5_412,211_13A,211,3121.58,8/19/21,231,370,0,1,1,1,1,0,1,0,7,351.36,7,351.36
T4,Low,High,5,413,T4_5_413,207_14B,207,3218.6,9/15/21,258,62,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,5,414,T4_5_414,257_2,257,2754.1728,8/19/21,231,7,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,5,415,T4_5_415,273_18C,273,2710,9/15/21,258,105,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,5,416,T4_5_416,48_2,48,2951,9/15/21,258,77,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,5,417,T4_5_417,255_28,255,3341.67,8/19/21,231,7,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,5,418,T4_5_418,283_22,283,2890,9/16/21,259,34,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,5,419,T4_5_419,273_18C,273,2710,9/15/21,258,217,1,0,0,1,0,0,0,NA,NA,NA,0,0
T4,Low,High,5,420,T4_5_420,283_22,283,2890,8/20/21,232,6,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,5,421,T4_5_421,273_18C,273,2710,9/15/21,258,119,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,5,422,T4_5_422,304_19A,304,3673,8/25/21,237,49,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,5,424,T4_5_424,49_2,49,2935,8/29/21,241,360,0,1,1,1,1,0,1,0,13,453.62,13,453.62
T4,Low,High,5,425,T4_5_425,255_28,255,3341.67,8/19/21,231,7,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,5,427,T4_5_427,162_2,162,3055,9/15/21,258,14,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,5,428,T4_5_428,267_12,267,2498.61,9/16/21,259,342,0,0,0,1,1,0,0,NA,NA,NA,0,0
T4,Low,High,5,429,T4_5_429,212_7,212,3131,8/17/21,229,43,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,5,430,T4_5_430,328_2,328,3660,8/17/21,229,372,0,1,1,1,1,0,1,0,14,364.35,14,364.35
T4,Low,High,5,432,T4_5_432,269_15,269,2800,8/19/21,231,132,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,5,435,T4_5_435,207_14B,207,3218.6,9/16/21,259,342,0,1,1,1,1,0,0,0,4,191.38,4,191.38
T4,Low,High,5,436,T4_5_436,50_1,50,2934,9/16/21,259,342,0,1,1,1,1,0,1,0,6,302.6,6,302.6
T4,Low,High,5,439,T4_5_439,162_2,162,3055,9/15/21,258,14,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,5,440,T4_5_440,56_3,56,3132,9/15/21,258,343,0,1,1,1,1,0,1,0,6,372.3,6,372.3
T4,Low,High,5,441,T4_5_441,83_1,83,2994,9/16/21,259,13,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,5,442,T4_5_442,102_5,102,3072,8/17/21,229,23,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,5,445,T4_5_445,212_7,212,3131,8/17/21,229,372,0,1,1,1,1,0,0,0,3,122.8,3,122.8
T4,Low,High,5,446,T4_5_446,86_2,86,2880,9/15/21,258,14,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,5,447,T4_5_447,269_15,269,2800,8/19/21,231,370,0,1,1,1,1,0,1,0,10,405.61,10,405.61
T4,Low,High,5,449,T4_5_449,83_1,83,2994,9/16/21,259,13,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,5,451,T4_5_451,98_7,98,3011,9/16/21,259,13,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,5,452,T4_5_452,303_8,303,3570,8/19/21,231,370,0,1,1,1,1,0,0,0,6,229.3,6,229.3
T4,Low,High,5,453,T4_5_453,194_2,194,3108,8/17/21,229,372,0,1,1,1,1,0,1,0,9,590.18,9,590.18
T4,Low,High,5,455,T4_5_455,210_3,210,3161.3,9/15/21,258,343,0,1,1,1,1,0,1,0,4,195.8,4,195.8
T4,Low,High,5,456,T4_5_456,250_28,250,3133,8/29/21,241,360,0,1,1,1,1,0,1,0,3,119.9,3,119.9
T4,Low,High,5,457,T4_5_457,267_12,267,2498.61,9/24/21,267,334,0,1,1,1,1,0,1,0,15,490.3,15,490.3
T4,Low,High,5,459,T4_5_459,67_4,67,2903,8/20/21,232,6,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,5,460,T4_5_460,48_2,48,2951,9/15/21,258,343,0,1,1,1,1,0,1,0,9,406.1,9,406.1
T4,Low,High,5,461,T4_5_461,107_4,107,3091,8/20/21,232,369,0,0,0,1,1,0,0,NA,NA,NA,0,0
T4,Low,High,5,462,T4_5_462,98_7,98,3011,9/16/21,259,13,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,5,463,T4_5_463,188_2,188,3126,8/17/21,229,16,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,5,464,T4_5_464,50_1,50,2934,9/16/21,259,27,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,5,465,T4_5_465,107_4,107,3091,8/20/21,232,369,0,1,1,1,1,0,1,0,5,248.9,5,248.9
T4,Low,High,5,466,T4_5_466,49_2,49,2935,9/15/21,258,343,0,0,0,1,1,0,0,NA,NA,NA,0,0
T4,Low,High,5,468,T4_5_468,212_7,212,3131,8/17/21,229,372,0,1,1,1,1,0,1,0,17,498.03,17,498.03
T4,Low,High,5,471,T4_5_471,212_7,212,3131,8/17/21,229,372,0,1,1,1,1,0,1,0,11,403.7,11,403.7
T4,Low,High,5,474,T4_5_474,106_6,106,2925,8/25/21,237,8,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,5,477,T4_5_477,189_1,189,3273,9/15/21,258,14,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,5,478,T4_5_478,211_13A,211,3121.58,8/19/21,231,89,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,5,479,T4_5_479,255_28,255,3341.67,8/19/21,231,370,0,1,1,1,1,1,1,5,17,911.8,17,911.8
T4,Low,High,5,480,T4_5_480,212_7,212,3131,8/20/21,232,369,0,1,1,1,1,1,1,0,9,334.3,9,334.3
T4,Low,High,5,481,T4_5_481,91_2,91,2910,9/15/21,258,343,0,1,1,1,1,0,1,0,26,1146.64,26,1146.64
T4,Low,High,5,482,T4_5_482,49_2,49,2935,9/15/21,258,62,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,5,483,T4_5_483,91_2,91,2910,9/15/21,258,21,1,0,0,0,0,0,0,NA,NA,NA,0,0
T4,Low,High,5,484,T4_5_484,269_15,269,2800,8/19/21,231,370,0,1,1,1,1,0,1,0,9,315.38,9,315.38
T4,Low,High,5,486,T4_5_486,303_8,303,3570,8/19/21,231,370,0,0,0,1,1,0,0,NA,NA,NA,0,0
